Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Source,year,month,day,day_of_week,day_of_year,hour,is_weekend,season
2017-09-25 00:00:00,104.0,50.09,100.02,14.59,27.25,13.13,19.81,0.37,,24.48,Historical,2017,9,25,0,268,0,0,3
2017-09-26 00:00:00,131.0,66.12,114.15,23.12,27.52,18.35,34.54,0.6,7.13,30.45,Historical,2017,9,26,1,269,0,0,3
2017-09-27 00:00:00,165.0,80.94,125.39,26.98,21.39,22.31,50.34,0.61,6.62,29.26,Historical,2017,9,27,2,270,0,0,3
2017-09-28 00:00:00,176.0,75.4,102.91,50.72,38.55,23.52,54.37,0.43,6.08,34.06,Historical,2017,9,28,3,271,0,0,3
2017-09-29 00:00:00,172.0,89.38,140.94,37.45,29.45,18.61,41.19,0.45,7.17,40.26,Historical,2017,9,29,4,272,0,0,3
2017-09-30 00:00:00,137.0,74.2,125.73,21.1,26.08,8.59,44.1,0.3,6.64,38.44,Historical,2017,9,30,5,273,0,1,3
2017-10-01 00:00:00,131.0,68.47,120.56,25.43,28.66,14.66,50.15,0.46,3.46,32.9,Historical,2017,10,1,6,274,0,1,3
2017-10-02 00:00:00,132.0,63.41,128.15,22.86,25.2,12.1,39.12,0.43,2.94,30.1,Historical,2017,10,2,0,275,0,0,3
2017-10-03 00:00:00,115.0,69.45,127.48,22.75,26.09,11.47,31.36,0.2,5.81,34.34,Historical,2017,10,3,1,276,0,0,3
2017-10-04 00:00:00,151.0,76.81,138.81,24.88,28.99,14.09,39.43,0.19,11.7,35.79,Historical,2017,10,4,2,277,0,0,3
2017-10-05 00:00:00,180.0,75.73,125.31,15.35,24.45,13.8,37.22,0.27,11.96,36.81,Historical,2017,10,5,3,278,0,0,3
2017-10-06 00:00:00,183.0,79.81,111.43,14.82,27.44,12.19,31.48,0.33,13.91,38.67,Historical,2017,10,6,4,279,0,0,3
2017-10-07 00:00:00,193.0,70.98,151.15,17.2,25.61,14.27,35.37,0.32,22.29,34.44,Historical,2017,10,7,5,280,0,1,3
2017-10-08 00:00:00,224.0,102.2,155.03,20.71,24.51,14.05,41.02,0.24,24.0,35.32,Historical,2017,10,8,6,281,0,1,3
2017-10-09 00:00:00,268.0,107.63,173.87,33.9,27.06,17.82,50.93,0.24,23.51,31.11,Historical,2017,10,9,0,282,0,0,3
2017-10-10 00:00:00,253.0,105.88,158.68,23.0,31.67,13.81,56.42,0.26,7.6,30.89,Historical,2017,10,10,1,283,0,0,3
2017-10-11 00:00:00,208.0,104.45,122.3,25.09,30.92,14.22,64.21,0.25,6.57,29.67,Historical,2017,10,11,2,284,0,0,3
2017-10-12 00:00:00,211.0,106.85,186.91,21.91,31.1,12.39,44.32,0.33,7.65,35.14,Historical,2017,10,12,3,285,0,0,3
2017-10-13 00:00:00,246.0,137.42,207.87,31.87,29.16,14.41,45.28,0.33,9.36,37.98,Historical,2017,10,13,4,286,0,0,3
2017-10-14 00:00:00,319.0,147.07,208.87,67.91,30.14,23.78,55.52,0.37,14.64,42.39,Historical,2017,10,14,5,287,0,1,3
2017-10-15 00:00:00,317.0,147.83,195.47,41.91,30.0,15.25,44.61,0.33,14.31,37.15,Historical,2017,10,15,6,288,0,1,3
2017-10-16 00:00:00,310.0,152.61,213.98,48.82,58.53,40.14,51.88,1.02,23.09,30.49,Historical,2017,10,16,0,289,0,0,3
2017-10-17 00:00:00,313.0,121.7,212.35,48.01,57.08,49.91,42.92,1.36,17.44,30.46,Historical,2017,10,17,1,290,0,0,3
2017-10-18 00:00:00,310.0,152.16,204.03,66.01,63.15,55.52,44.57,1.05,27.42,35.86,Historical,2017,10,18,2,291,0,0,3
2017-10-19 00:00:00,336.0,176.17,259.0,55.94,53.51,53.32,50.7,1.18,22.15,36.35,Historical,2017,10,19,3,292,0,0,3
2017-10-20 00:00:00,497.0,426.52,387.13,56.28,54.76,47.28,48.79,1.06,36.85,41.14,Historical,2017,10,20,4,293,0,0,3
2017-10-21 00:00:00,404.0,213.12,317.52,42.71,50.13,49.3,50.8,1.46,20.55,34.52,Historical,2017,10,21,5,294,0,1,3
2017-10-22 00:00:00,338.0,146.01,201.91,54.57,55.88,31.89,45.72,0.93,24.42,34.88,Historical,2017,10,22,6,295,0,1,3
2017-10-23 00:00:00,327.0,163.35,242.73,89.4,64.25,63.05,48.44,1.45,27.79,52.91,Historical,2017,10,23,0,296,0,0,3
2017-10-24 00:00:00,366.0,188.24,331.64,72.71,81.33,87.22,53.82,1.51,23.19,86.13,Historical,2017,10,24,1,297,0,0,3
2017-10-25 00:00:00,357.0,203.03,326.46,56.81,80.62,57.55,55.14,1.01,23.77,106.16,Historical,2017,10,25,2,298,0,0,3
2017-10-26 00:00:00,328.0,178.91,290.41,56.9,90.56,63.21,61.45,1.15,24.12,99.71,Historical,2017,10,26,3,299,0,0,3
2017-10-27 00:00:00,345.0,167.54,293.68,26.14,65.44,52.4,48.68,0.98,21.24,82.93,Historical,2017,10,27,4,300,0,0,3
2017-10-28 00:00:00,379.0,198.37,329.05,35.39,84.45,60.5,51.2,0.9,27.88,110.71,Historical,2017,10,28,5,301,0,1,3
2017-10-29 00:00:00,362.0,187.82,300.92,28.91,60.61,57.94,50.6,1.16,25.08,83.99,Historical,2017,10,29,6,302,0,1,3
2017-10-30 00:00:00,340.0,196.37,308.22,41.29,69.51,64.94,52.67,1.47,23.68,88.38,Historical,2017,10,30,0,303,0,0,3
2017-10-31 00:00:00,366.0,211.64,323.45,65.55,53.08,75.68,64.28,1.84,19.36,65.34,Historical,2017,10,31,1,304,0,0,3
2017-11-01 00:00:00,344.0,179.17,265.9,29.65,46.83,43.9,47.36,1.13,16.01,56.79,Historical,2017,11,1,2,305,0,0,3
2017-11-02 00:00:00,305.0,160.69,227.41,26.09,47.7,56.86,49.88,1.4,17.19,61.91,Historical,2017,11,2,3,306,0,0,3
2017-11-03 00:00:00,310.0,168.16,239.73,45.29,46.49,60.96,53.2,1.31,15.29,62.16,Historical,2017,11,3,4,307,0,0,3
2017-11-04 00:00:00,345.0,190.33,292.7,45.11,47.28,74.75,52.75,1.83,18.87,73.16,Historical,2017,11,4,5,308,0,1,3
2017-11-05 00:00:00,370.0,209.61,334.64,65.25,60.56,97.76,61.8,2.33,19.55,86.74,Historical,2017,11,5,6,309,0,1,3
2017-11-06 00:00:00,377.0,216.53,330.27,64.5,57.27,96.0,65.81,1.94,18.74,72.82,Historical,2017,11,6,0,310,0,0,3
2017-11-07 00:00:00,532.0,517.93,654.68,51.67,65.17,103.77,91.87,2.37,15.29,56.06,Historical,2017,11,7,1,311,0,0,3
2017-11-08 00:00:00,675.0,639.19,796.88,55.83,77.51,104.65,82.96,2.74,20.46,55.51,Historical,2017,11,8,2,312,0,0,3
2017-11-09 00:00:00,677.0,495.9,652.21,54.71,81.67,104.52,74.84,2.37,15.68,86.62,Historical,2017,11,9,3,313,0,0,3
2017-11-10 00:00:00,597.0,370.73,496.48,55.07,80.73,109.98,84.1,2.45,17.84,104.94,Historical,2017,11,10,4,314,0,0,3
2017-11-11 00:00:00,471.0,363.77,511.44,78.16,78.61,117.92,90.64,2.32,17.8,95.54,Historical,2017,11,11,5,315,0,1,3
2017-11-12 00:00:00,613.0,465.08,622.4,66.78,70.1,104.82,73.63,2.44,13.94,88.03,Historical,2017,11,12,6,316,0,1,3
2017-11-13 00:00:00,561.0,354.56,498.63,65.36,65.77,105.48,73.85,2.33,15.58,94.42,Historical,2017,11,13,0,317,0,0,3
2017-11-14 00:00:00,444.0,254.36,365.91,34.12,56.46,75.36,55.71,1.74,13.67,69.5,Historical,2017,11,14,1,318,0,0,3
2017-11-15 00:00:00,378.0,192.04,279.26,36.7,57.85,79.14,48.83,1.64,19.24,60.28,Historical,2017,11,15,2,319,0,0,3
2017-11-16 00:00:00,357.0,191.57,278.95,38.61,53.86,82.34,50.06,1.55,22.89,62.01,Historical,2017,11,16,3,320,0,0,3
2017-11-17 00:00:00,330.0,150.79,220.08,32.01,47.38,70.95,45.56,1.51,16.32,47.92,Historical,2017,11,17,4,321,0,0,3
2017-11-18 00:00:00,309.0,143.51,202.59,20.23,43.91,50.62,38.55,1.16,13.3,37.68,Historical,2017,11,18,5,322,0,1,3
2017-11-19 00:00:00,297.0,128.65,190.51,19.58,45.6,55.24,34.83,1.2,15.12,47.8,Historical,2017,11,19,6,323,0,1,3
2017-11-20 00:00:00,329.0,171.34,249.28,24.44,52.73,64.19,36.28,1.3,13.7,54.08,Historical,2017,11,20,0,324,0,0,3
2017-11-21 00:00:00,341.0,178.08,253.38,32.84,54.75,75.18,40.58,1.52,15.02,57.13,Historical,2017,11,21,1,325,0,0,3
2017-11-22 00:00:00,348.0,177.41,258.11,30.75,54.64,74.09,40.37,1.51,18.13,57.6,Historical,2017,11,22,2,326,0,0,3
2017-11-23 00:00:00,340.0,175.56,251.23,34.73,55.04,70.15,40.03,1.55,18.32,54.34,Historical,2017,11,23,3,327,0,0,3
2017-11-24 00:00:00,348.0,187.97,256.92,44.24,64.15,82.97,44.62,1.65,19.2,54.02,Historical,2017,11,24,4,328,0,0,3
2017-11-25 00:00:00,347.0,185.31,268.09,45.12,76.48,88.0,47.81,1.74,17.95,48.1,Historical,2017,11,25,5,329,0,1,3
2017-11-26 00:00:00,368.0,224.37,338.82,77.85,67.6,101.44,63.81,1.97,21.01,44.82,Historical,2017,11,26,6,330,0,1,3
2017-11-27 00:00:00,382.0,198.34,328.09,45.64,68.93,87.3,52.5,1.64,18.95,41.09,Historical,2017,11,27,0,331,0,0,3
2017-11-28 00:00:00,360.0,167.74,290.47,61.44,62.53,93.71,60.94,1.76,19.39,34.78,Historical,2017,11,28,1,332,0,0,3
2017-11-29 00:00:00,359.0,215.17,327.64,109.88,75.37,132.94,83.31,2.31,20.1,40.91,Historical,2017,11,29,2,333,0,0,3
2017-11-30 00:00:00,388.0,219.84,344.17,71.11,57.73,108.26,77.53,2.11,16.83,44.4,Historical,2017,11,30,3,334,0,0,3
2017-12-01 00:00:00,377.0,190.45,309.07,61.21,56.83,94.55,65.47,1.83,17.59,31.62,Historical,2017,12,1,4,335,0,0,0
2017-12-02 00:00:00,356.0,208.87,324.46,80.33,65.66,102.69,92.4,2.1,20.17,36.62,Historical,2017,12,2,5,336,0,1,0
2017-12-03 00:00:00,384.0,240.87,359.22,67.41,65.83,99.76,85.25,2.28,19.92,37.61,Historical,2017,12,3,6,337,0,1,0
2017-12-04 00:00:00,415.0,261.82,390.1,74.66,65.49,101.07,90.28,2.49,20.17,32.64,Historical,2017,12,4,0,338,0,0,0
2017-12-05 00:00:00,404.0,230.56,358.86,61.13,64.61,104.85,71.16,2.41,18.29,50.69,Historical,2017,12,5,1,339,0,0,0
2017-12-06 00:00:00,330.0,120.91,210.21,23.19,51.02,68.08,45.92,1.65,20.88,43.68,Historical,2017,12,6,2,340,0,0,0
2017-12-07 00:00:00,215.0,88.95,170.12,24.67,45.83,39.33,36.04,1.49,18.17,41.43,Historical,2017,12,7,3,341,0,0,0
2017-12-08 00:00:00,220.0,115.08,204.38,23.86,53.85,3.63,41.49,1.56,21.69,50.26,Historical,2017,12,8,4,342,0,0,0
2017-12-09 00:00:00,312.0,165.76,268.35,60.14,70.14,9.06,57.73,1.77,24.22,68.58,Historical,2017,12,9,5,343,0,1,0
2017-12-10 00:00:00,389.0,230.34,341.87,102.0,83.94,16.38,77.11,2.18,25.97,90.07,Historical,2017,12,10,6,344,0,1,0
2017-12-11 00:00:00,406.0,218.87,338.45,97.35,71.25,13.13,86.87,2.28,24.39,66.07,Historical,2017,12,11,0,345,0,0,0
2017-12-12 00:00:00,280.0,109.18,152.76,22.41,45.94,3.04,50.54,1.51,11.71,38.75,Historical,2017,12,12,1,346,0,0,0
2017-12-13 00:00:00,263.0,134.99,203.48,20.14,40.27,2.59,48.27,1.34,10.81,46.28,Historical,2017,12,13,2,347,0,0,0
2017-12-14 00:00:00,276.0,126.67,189.9,19.4,36.59,2.33,46.26,1.31,11.18,42.19,Historical,2017,12,14,3,348,0,0,0
2017-12-15 00:00:00,292.0,127.57,194.15,20.33,34.73,3.26,42.56,1.28,9.69,38.04,Historical,2017,12,15,4,349,0,0,0
2017-12-16 00:00:00,228.0,100.72,152.72,17.77,29.84,2.87,39.74,1.06,4.98,23.98,Historical,2017,12,16,5,350,0,1,0
2017-12-17 00:00:00,195.0,95.58,163.65,17.4,37.37,2.44,35.36,1.2,12.68,36.4,Historical,2017,12,17,6,351,0,1,0
2017-12-18 00:00:00,223.0,115.19,189.64,20.4,45.8,2.15,45.71,1.28,16.97,45.37,Historical,2017,12,18,0,352,0,0,0
2017-12-19 00:00:00,291.0,168.33,257.19,35.44,54.84,4.37,56.27,1.48,23.03,49.68,Historical,2017,12,19,1,353,0,0,0
2017-12-20 00:00:00,378.0,283.24,410.74,44.05,66.41,5.96,78.25,1.91,25.0,67.35,Historical,2017,12,20,2,354,0,0,0
2017-12-21 00:00:00,467.0,293.14,435.23,32.3,61.63,3.57,72.97,1.45,22.54,66.06,Historical,2017,12,21,3,355,0,0,0
2017-12-22 00:00:00,370.0,157.72,241.38,22.11,50.73,2.69,55.36,1.17,20.47,48.84,Historical,2017,12,22,4,356,0,0,0
2017-12-23 00:00:00,253.0,117.72,181.59,31.51,50.97,3.61,51.89,1.54,19.95,43.85,Historical,2017,12,23,5,357,0,1,0
2017-12-24 00:00:00,309.0,203.18,301.71,79.8,66.65,9.75,73.83,1.74,23.73,59.85,Historical,2017,12,24,6,358,0,1,0
2017-12-25 00:00:00,398.0,259.0,368.35,61.55,58.92,7.06,68.61,1.68,23.76,56.1,Historical,2017,12,25,0,359,0,0,0
2017-12-26 00:00:00,372.0,224.42,326.11,46.41,57.6,6.18,62.83,1.57,22.1,38.93,Historical,2017,12,26,1,360,0,0,0
2017-12-27 00:00:00,379.0,224.27,317.87,58.71,65.61,9.76,71.71,1.69,23.17,58.98,Historical,2017,12,27,2,361,0,0,0
2017-12-28 00:00:00,398.0,249.17,362.39,80.57,70.25,11.62,79.07,1.86,25.51,66.0,Historical,2017,12,28,3,362,0,0,0
2017-12-29 00:00:00,399.0,227.28,347.63,70.6,59.7,10.69,68.22,1.7,25.54,61.36,Historical,2017,12,29,4,363,0,0,0
2017-12-30 00:00:00,421.0,273.56,401.15,69.31,60.4,15.32,75.04,1.96,21.01,61.73,Historical,2017,12,30,5,364,0,1,0
2017-12-31 00:00:00,451.0,306.17,445.58,83.77,66.97,23.13,83.55,1.95,17.97,76.45,Historical,2017,12,31,6,365,0,1,0
2018-01-01 00:00:00,462.0,303.41,415.09,62.76,63.92,11.79,73.16,1.8,18.58,68.75,Historical,2018,1,1,0,1,0,0,0
2018-01-02 00:00:00,439.0,277.48,422.59,31.26,53.73,4.26,55.61,1.52,12.43,68.68,Historical,2018,1,2,1,2,0,0,0
2018-01-03 00:00:00,405.0,217.01,336.87,37.98,52.24,2.87,50.81,1.29,10.28,54.94,Historical,2018,1,3,2,3,0,0,0
2018-01-04 00:00:00,394.0,248.54,377.61,35.56,61.57,4.24,55.17,1.36,14.42,66.31,Historical,2018,1,4,3,4,0,0,0
2018-01-05 00:00:00,398.0,240.42,360.99,38.73,54.8,4.57,51.36,1.38,13.2,48.57,Historical,2018,1,5,4,5,0,0,0
2018-01-06 00:00:00,403.0,252.57,378.9,65.27,59.12,8.53,63.78,1.59,18.15,39.65,Historical,2018,1,6,5,6,0,1,0
2018-01-07 00:00:00,384.0,191.66,292.74,26.49,47.02,4.99,50.09,1.3,16.27,57.39,Historical,2018,1,7,6,7,0,1,0
2018-01-08 00:00:00,314.0,152.98,259.13,37.51,51.6,5.28,47.52,1.33,17.15,54.55,Historical,2018,1,8,0,8,0,0,0
2018-01-09 00:00:00,373.0,233.1,355.21,62.59,66.19,10.36,58.65,1.54,21.82,66.79,Historical,2018,1,9,1,9,0,0,0
2018-01-10 00:00:00,366.0,186.26,294.24,34.44,60.21,3.98,48.38,1.4,18.98,58.51,Historical,2018,1,10,2,10,0,0,0
2018-01-11 00:00:00,318.0,154.64,243.95,30.06,63.57,3.47,47.42,1.47,17.4,56.22,Historical,2018,1,11,3,11,0,0,0
2018-01-12 00:00:00,306.0,168.87,281.06,40.02,65.3,3.73,55.07,1.56,24.03,62.37,Historical,2018,1,12,4,12,0,0,0
2018-01-13 00:00:00,370.0,230.5,355.43,68.69,61.28,3.2,75.88,2.12,24.28,75.14,Historical,2018,1,13,5,13,0,1,0
2018-01-14 00:00:00,365.0,191.47,308.74,36.32,54.37,1.87,55.35,1.72,22.47,64.8,Historical,2018,1,14,6,14,0,1,0
2018-01-15 00:00:00,352.0,177.71,309.85,32.47,52.51,2.15,54.6,1.42,19.12,59.73,Historical,2018,1,15,0,15,0,0,0
2018-01-16 00:00:00,278.0,133.56,231.04,31.78,46.86,3.92,43.23,1.36,19.06,54.0,Historical,2018,1,16,1,16,0,0,0
2018-01-17 00:00:00,350.0,235.06,353.55,44.3,47.86,34.61,52.37,1.61,14.48,64.1,Historical,2018,1,17,2,17,0,0,0
2018-01-18 00:00:00,411.0,276.25,428.08,48.32,55.08,85.75,59.73,2.04,21.02,72.89,Historical,2018,1,18,3,18,0,0,0
2018-01-19 00:00:00,451.0,253.7,398.16,41.26,49.45,81.11,63.31,1.82,22.27,73.6,Historical,2018,1,19,4,19,0,0,0
2018-01-20 00:00:00,351.0,152.33,252.92,21.5,38.87,53.34,66.51,1.31,14.45,43.18,Historical,2018,1,20,5,20,0,1,0
2018-01-21 00:00:00,310.0,153.61,274.5,33.93,44.09,63.87,63.25,1.51,16.91,41.49,Historical,2018,1,21,6,21,0,1,0
2018-01-22 00:00:00,362.0,202.11,352.68,54.86,56.45,72.5,63.15,1.87,21.64,68.33,Historical,2018,1,22,0,22,0,0,0
2018-01-23 00:00:00,343.0,160.79,248.48,25.98,47.26,67.65,51.07,1.43,14.25,48.67,Historical,2018,1,23,1,23,0,0,0
2018-01-24 00:00:00,286.0,130.16,192.19,25.05,35.33,56.27,43.08,1.32,11.9,42.04,Historical,2018,1,24,2,24,0,0,0
2018-01-25 00:00:00,267.0,111.75,167.31,24.28,40.13,48.6,40.74,1.37,6.84,43.99,Historical,2018,1,25,3,25,0,0,0
2018-01-26 00:00:00,263.0,128.45,207.66,28.91,38.17,57.6,44.28,1.43,7.99,44.09,Historical,2018,1,26,4,26,0,0,0
2018-01-27 00:00:00,284.0,155.2,271.1,34.29,45.14,60.99,46.22,1.4,7.94,56.12,Historical,2018,1,27,5,27,0,1,0
2018-01-28 00:00:00,334.0,150.96,248.26,41.85,47.6,73.57,45.66,1.85,10.26,54.01,Historical,2018,1,28,6,28,0,1,0
2018-01-29 00:00:00,332.0,162.48,272.45,45.81,54.51,74.45,44.78,1.96,12.61,60.56,Historical,2018,1,29,0,29,0,0,0
2018-01-30 00:00:00,300.0,126.84,212.59,23.71,47.59,51.3,38.68,2.0,14.47,56.85,Historical,2018,1,30,1,30,0,0,0
2018-01-31 00:00:00,271.0,123.48,205.56,22.07,45.46,48.06,39.32,2.52,11.35,53.7,Historical,2018,1,31,2,31,0,0,0
2018-02-01 00:00:00,293.0,157.33,298.58,38.37,63.88,67.65,46.95,1.62,18.67,60.7,Historical,2018,2,1,3,32,0,0,0
2018-02-02 00:00:00,318.0,140.35,282.16,34.69,54.28,71.59,52.36,1.49,12.25,52.12,Historical,2018,2,2,4,33,0,0,0
2018-02-03 00:00:00,277.0,115.05,239.61,27.97,51.46,64.81,46.26,1.29,14.2,52.29,Historical,2018,2,3,5,34,0,1,0
2018-02-04 00:00:00,284.0,133.8,252.13,22.5,46.74,56.52,45.13,1.3,13.2,52.23,Historical,2018,2,4,6,35,0,1,0
2018-02-05 00:00:00,313.0,163.6,308.37,42.64,63.42,78.45,45.41,1.33,14.77,43.11,Historical,2018,2,5,0,36,0,0,0
2018-02-06 00:00:00,324.0,143.29,274.72,28.45,56.51,67.62,44.96,1.21,14.94,41.11,Historical,2018,2,6,1,37,0,0,0
2018-02-07 00:00:00,287.0,131.49,246.92,26.04,54.53,55.33,43.31,1.18,14.58,49.34,Historical,2018,2,7,2,38,0,0,0
2018-02-08 00:00:00,334.0,186.19,338.61,66.23,74.83,86.77,47.89,1.75,13.8,45.91,Historical,2018,2,8,3,39,0,0,0
2018-02-09 00:00:00,375.0,203.33,348.94,56.38,74.5,84.22,49.6,1.7,14.35,49.11,Historical,2018,2,9,4,40,0,0,0
2018-02-10 00:00:00,378.0,209.7,373.06,71.59,99.06,86.85,47.52,2.55,13.77,53.31,Historical,2018,2,10,5,41,0,1,0
2018-02-11 00:00:00,350.0,148.13,300.96,57.19,62.4,82.24,51.43,1.56,14.45,43.54,Historical,2018,2,11,6,42,0,1,0
2018-02-12 00:00:00,218.0,72.36,153.11,16.51,33.08,42.62,46.64,0.97,8.58,37.47,Historical,2018,2,12,0,43,0,0,0
2018-02-13 00:00:00,189.0,103.93,170.12,37.45,46.48,72.84,50.89,1.21,10.25,38.83,Historical,2018,2,13,1,44,0,0,0
2018-02-14 00:00:00,217.0,76.92,149.43,16.31,34.92,44.75,40.88,0.96,9.03,38.43,Historical,2018,2,14,2,45,0,0,0
2018-02-15 00:00:00,189.0,94.49,173.59,16.78,38.54,47.11,44.48,1.03,11.47,40.95,Historical,2018,2,15,3,46,0,0,0
2018-02-16 00:00:00,248.0,123.19,219.11,24.78,48.33,60.03,49.81,1.21,12.49,38.4,Historical,2018,2,16,4,47,0,0,0
2018-02-17 00:00:00,277.0,127.8,244.27,24.55,49.9,60.9,49.73,1.27,15.01,44.13,Historical,2018,2,17,5,48,0,1,0
2018-02-18 00:00:00,284.0,127.27,234.67,35.15,50.94,67.43,45.32,1.36,12.17,45.75,Historical,2018,2,18,6,49,0,1,0
2018-02-19 00:00:00,321.0,172.55,315.75,68.88,71.76,88.37,46.22,1.96,15.25,49.74,Historical,2018,2,19,0,50,0,0,0
2018-02-20 00:00:00,335.0,167.16,317.53,56.44,68.29,87.59,49.25,1.89,14.53,51.27,Historical,2018,2,20,1,51,0,0,0
2018-02-21 00:00:00,347.0,172.99,346.46,72.82,92.54,94.31,49.47,2.42,13.97,57.47,Historical,2018,2,21,2,52,0,0,0
2018-02-22 00:00:00,333.0,159.67,313.47,59.65,66.4,90.58,55.72,1.8,15.89,47.69,Historical,2018,2,22,3,53,0,0,0
2018-02-23 00:00:00,331.0,163.75,333.99,59.63,70.77,92.54,59.64,1.81,16.26,48.62,Historical,2018,2,23,4,54,0,0,0
2018-02-24 00:00:00,347.0,164.2,349.29,47.09,62.66,80.95,62.61,1.52,15.09,55.26,Historical,2018,2,24,5,55,0,1,0
2018-02-25 00:00:00,317.0,106.26,222.46,25.0,42.88,59.15,50.57,1.0,14.34,43.87,Historical,2018,2,25,6,56,0,1,0
2018-02-26 00:00:00,170.0,67.27,156.72,14.44,33.59,43.27,41.83,0.88,9.64,43.19,Historical,2018,2,26,0,57,0,0,0
2018-02-27 00:00:00,167.0,85.53,178.51,24.54,43.12,56.44,43.85,1.15,10.72,40.51,Historical,2018,2,27,1,58,0,0,0
2018-02-28 00:00:00,274.0,143.25,279.26,42.48,52.5,78.41,53.64,1.47,14.52,46.16,Historical,2018,2,28,2,59,0,0,0
2018-03-01 00:00:00,293.0,120.71,256.86,45.93,51.74,79.9,49.29,1.43,14.9,40.69,Historical,2018,3,1,3,60,0,0,1
2018-03-02 00:00:00,300.0,139.18,253.32,46.05,50.64,78.23,48.86,1.64,11.52,45.55,Historical,2018,3,2,4,61,0,0,1
2018-03-03 00:00:00,244.0,98.25,205.92,26.84,41.07,59.03,44.26,1.18,12.93,38.38,Historical,2018,3,3,5,62,0,1,1
2018-03-04 00:00:00,205.0,79.83,182.26,25.27,39.02,56.08,39.35,0.99,12.95,34.95,Historical,2018,3,4,6,63,0,1,1
2018-03-05 00:00:00,180.0,76.96,164.74,24.87,39.58,56.62,38.32,0.99,12.7,40.45,Historical,2018,3,5,0,64,0,0,1
2018-03-06 00:00:00,170.0,75.45,163.52,15.1,37.92,44.67,34.56,0.94,12.99,44.99,Historical,2018,3,6,1,65,0,0,1
2018-03-07 00:00:00,192.0,87.62,178.53,25.71,45.6,54.4,36.46,1.11,13.23,45.24,Historical,2018,3,7,2,66,0,0,1
2018-03-08 00:00:00,262.0,139.88,283.57,60.76,79.5,82.26,43.35,1.84,16.98,57.76,Historical,2018,3,8,3,67,0,0,1
2018-03-09 00:00:00,316.0,134.76,274.89,45.51,65.86,75.45,46.02,1.64,18.68,52.43,Historical,2018,3,9,4,68,0,0,1
2018-03-10 00:00:00,207.0,75.67,171.69,16.27,39.85,47.05,39.35,0.95,14.8,41.74,Historical,2018,3,10,5,69,0,1,1
2018-03-11 00:00:00,179.0,88.3,183.74,23.14,41.81,55.86,39.62,1.08,15.41,46.28,Historical,2018,3,11,6,70,0,1,1
2018-03-12 00:00:00,236.0,105.29,223.67,28.38,45.32,65.27,42.8,1.18,17.48,44.49,Historical,2018,3,12,0,71,0,0,1
2018-03-13 00:00:00,241.0,109.22,245.66,41.54,56.5,73.67,42.23,1.54,17.22,43.79,Historical,2018,3,13,1,72,0,0,1
2018-03-14 00:00:00,287.0,116.62,328.98,60.02,64.82,87.49,40.47,1.63,17.39,48.03,Historical,2018,3,14,2,73,0,0,1
2018-03-15 00:00:00,314.0,108.98,314.72,36.34,48.86,66.89,43.23,1.23,16.08,37.77,Historical,2018,3,15,3,74,0,0,1
2018-03-16 00:00:00,269.0,111.67,256.67,27.56,41.48,62.19,42.2,1.09,16.61,43.04,Historical,2018,3,16,4,75,0,0,1
2018-03-17 00:00:00,218.0,81.57,170.16,21.81,32.61,44.69,33.72,1.09,13.63,37.89,Historical,2018,3,17,5,76,0,1,1
2018-03-18 00:00:00,177.0,82.15,173.07,18.88,31.72,41.03,30.32,1.2,17.22,45.83,Historical,2018,3,18,6,77,0,1,1
2018-03-19 00:00:00,177.0,81.93,197.13,28.38,43.85,62.83,37.7,1.1,16.95,44.89,Historical,2018,3,19,0,78,0,0,1
2018-03-20 00:00:00,224.0,109.99,249.2,44.27,55.71,82.08,44.26,1.42,20.52,51.95,Historical,2018,3,20,1,79,0,0,1
2018-03-21 00:00:00,302.0,133.53,280.94,30.35,45.33,66.03,49.85,1.36,24.36,52.82,Historical,2018,3,21,2,80,0,0,1
2018-03-22 00:00:00,226.0,83.4,176.02,13.53,33.49,41.53,42.95,1.0,17.14,45.99,Historical,2018,3,22,3,81,0,0,1
2018-03-23 00:00:00,171.0,64.2,151.45,14.86,34.53,42.49,34.91,0.89,12.75,46.6,Historical,2018,3,23,4,82,0,0,1
2018-03-24 00:00:00,183.0,78.4,186.62,15.2,37.32,44.39,35.84,0.91,14.56,50.02,Historical,2018,3,24,5,83,0,1,1
2018-03-25 00:00:00,202.0,85.34,190.95,11.77,34.66,41.31,37.35,0.96,15.57,54.47,Historical,2018,3,25,6,84,0,1,1
2018-03-26 00:00:00,203.0,85.9,198.67,19.04,41.2,51.42,36.49,1.06,16.28,52.72,Historical,2018,3,26,0,85,0,0,1
2018-03-27 00:00:00,246.0,111.26,256.4,42.38,60.75,76.0,37.92,1.52,18.5,49.55,Historical,2018,3,27,1,86,0,0,1
2018-03-28 00:00:00,293.0,117.78,280.25,55.87,71.04,79.52,37.48,1.74,16.27,57.85,Historical,2018,3,28,2,87,0,0,1
2018-03-29 00:00:00,238.0,95.98,217.49,17.1,41.56,49.23,37.18,1.01,16.53,57.43,Historical,2018,3,29,3,88,0,0,1
2018-03-30 00:00:00,234.0,96.45,241.13,21.45,45.84,58.22,37.57,1.11,15.95,58.75,Historical,2018,3,30,4,89,0,0,1
2018-03-31 00:00:00,269.0,101.59,292.49,25.6,44.76,57.92,42.4,1.17,16.59,67.56,Historical,2018,3,31,5,90,0,1,1
